ar_time,noaa_ar_no,central_meridian_dist,latitude,corr_whole_spot_area,mcintosh,LL,number_of_spots,greenwich,original_central_meridian_dist,original_latitude
2013-01-25,11658,85,-15,60,HSX,2,1,ALPHA,,
2013-01-25,11660,56,10,180,DAO,10,16,BETA,,
2013-01-25,11661,-33,17,20,DSO,1,2,BETA,,
2013-01-25,11662,-54,33,60,HSX,2,1,ALPHA,,
2013-01-25,11659,48,4,,NONE,,,PLAGE,,
2013-01-26,11660,68,13,220,DAO,10,10,BETA,,
2013-01-26,11661,-20,15,30,CRO,3,3,BETA,,
2013-01-26,11662,-41,28,50,HSX,2,1,ALPHA,,
2013-01-26,11659,62,4,,NONE,,,PLAGE,,
2013-01-27,11660,81,13,100,DAO,10,6,BETA,,
2013-01-27,11661,-8,15,30,CRO,5,5,BETA,,
2013-01-27,11662,-28,28,50,HSX,2,1,ALPHA,,
2013-01-27,11663,-46,-10,10,BXO,3,3,BETA,,
2013-01-27,11659,76,4,,NONE,,,PLAGE,,
2013-01-28,11661,6,15,30,CRO,5,5,BETA,,
2013-01-28,11662,-14,28,50,HSX,2,2,ALPHA,,
2013-01-28,11663,-33,-10,40,DSO,7,7,BETA,,
2013-01-28,11664,52,29,30,CRO,5,6,BETA,,
2013-01-29,11661,21,13,0,AXX,1,1,ALPHA,,
2013-01-29,11662,-1,27,60,HSX,1,1,ALPHA,,
2013-01-29,11663,-19,-11,80,DSO,8,8,BETA,,
2013-01-29,11664,65,29,10,BXO,4,2,BETA,,
2013-01-30,11662,12,28,70,HSX,2,1,ALPHA,,
2013-01-30,11663,-5,-11,120,DSO,9,9,BETA,,
2013-01-30,11664,79,28,10,BXO,1,1,BETA,,
2013-01-30,11665,-61,12,220,HAX,2,1,ALPHA,,
2013-01-30,11666,-61,-23,10,AXX,1,1,ALPHA,,
2013-01-30,11661,35,13,,NONE,,,PLAGE,,
2013-01-31,11662,25,27,50,HSX,1,1,ALPHA,,
2013-01-31,11663,11,-9,80,HSX,2,1,ALPHA,,
2013-01-31,11665,-49,11,180,DSO,3,2,BETA,,
2013-01-31,11666,-48,-24,10,HSX,1,1,ALPHA,,
2013-01-31,11661,49,13,,NONE,,,PLAGE,,
2013-02-01,11662,39,27,50,HSX,1,1,ALPHA,,
2013-02-01,11663,24,-9,50,CSO,4,2,BETA,,
2013-02-01,11665,-37,11,150,HAX,2,3,ALPHA,,
2013-02-01,11666,-34,-24,10,HRX,1,1,ALPHA,,
2013-02-01,11661,63,13,,NONE,,,PLAGE,,
2013-02-02,11662,51,27,60,HSX,1,1,ALPHA,,
2013-02-02,11663,36,-10,50,HSX,6,6,ALPHA,,
2013-02-02,11665,-23,12,120,CAO,4,4,BETA,,
2013-02-02,11666,-22,-24,0,HRX,0,1,ALPHA,,
2013-02-02,11667,-62,24,30,CAO,2,3,BETA,,
2013-02-02,11661,77,13,,NONE,,,PLAGE,,
2013-02-03,11662,65,27,40,HSX,2,1,ALPHA,,
2013-02-03,11663,52,-9,30,CAO,5,2,BETA,,
2013-02-03,11665,-9,10,140,CAO,6,6,BETA,,
2013-02-03,11667,-49,23,140,DAO,9,5,BETA,,
2013-02-03,11666,-8,-24,,NONE,,,PLAGE,,
2013-02-04,11662,79,27,20,HSX,2,2,ALPHA,,
2013-02-04,11663,65,-9,0,AXX,1,1,ALPHA,,
2013-02-04,11665,4,10,190,CSO,4,5,BETA,,
2013-02-04,11667,-42,22,160,DSI,5,14,BETA,,
2013-02-04,11668,16,12,30,DAO,4,7,BETA,,
2013-02-04,11666,6,-24,,NONE,,,PLAGE,,
2013-02-05,11665,18,10,170,HSX,3,2,ALPHA,,
2013-02-05,11667,-28,22,90,DSO,6,8,BETA,,
2013-02-05,11663,79,-9,,NONE,,,PLAGE,,
2013-02-05,11666,20,-24,,NONE,,,PLAGE,,
2013-02-05,11668,30,12,,NONE,,,PLAGE,,
2013-02-06,11665,31,10,120,HSX,2,1,ALPHA,,
2013-02-06,11667,-14,22,80,DSO,6,6,BETA,,
2013-02-06,11669,-52,8,10,BXO,4,4,BETA,,
2013-02-06,11666,34,-24,,NONE,,,PLAGE,,
2013-02-06,11668,44,12,,NONE,,,PLAGE,,
2013-02-07,11665,44,12,120,HSX,2,1,ALPHA,,
2013-02-07,11667,-1,22,100,DSO,6,6,BETA,,
2013-02-07,11669,-38,8,10,AXX,1,2,ALPHA,,
2013-02-07,11666,48,-24,,NONE,,,PLAGE,,
2013-02-07,11668,58,12,,NONE,,,PLAGE,,
2013-02-08,11665,58,12,120,HSX,2,1,ALPHA,,
2013-02-08,11667,13,22,100,DSO,6,6,BETA,,
2013-02-08,11669,-24,8,20,CRO,8,6,BETA,,
2013-02-08,11670,-25,18,30,DRO,4,5,BETA,,
2013-02-08,11666,62,-24,,NONE,,,PLAGE,,
2013-02-08,11668,72,12,,NONE,,,PLAGE,,
2013-02-09,11665,72,13,120,HSX,2,1,ALPHA,,
2013-02-09,11667,25,23,80,CSO,6,4,BETA,,
2013-02-09,11669,-11,7,10,AXX,1,2,ALPHA,,
2013-02-09,11670,-12,19,70,DAO,5,10,BETA,,
2013-02-09,11666,76,-24,,NONE,,,PLAGE,,
2013-02-09,11668,86,12,,NONE,,,PLAGE,,
2013-02-10,11665,81,11,80,HSX,2,1,ALPHA,,
2013-02-10,11667,37,23,70,CSO,6,2,BETA,,
2013-02-10,11670,1,19,150,DSI,8,25,BETA-GAMMA,,
2013-02-10,11666,89,-20,,NONE,,,PLAGE,,
2013-02-10,11669,2,7,,NONE,,,PLAGE,,
2013-02-11,11665,93,10,60,HSX,2,1,ALPHA,,
2013-02-11,11667,50,22,60,HSX,1,1,ALPHA,,
2013-02-11,11670,14,17,160,DSI,7,13,BETA-GAMMA,,
2013-02-11,11669,17,7,,NONE,,,PLAGE,,
2013-02-12,11667,63,22,50,HSX,1,1,ALPHA,,
2013-02-12,11670,28,17,160,DSI,7,13,BETA,,
2013-02-12,11671,-58,14,150,HSX,2,1,ALPHA,,
2013-02-12,11672,-39,-18,10,CRO,3,5,BETA,,
2013-02-12,11669,31,7,,NONE,,,PLAGE,,
2013-02-13,11667,77,22,40,HSX,1,1,ALPHA,,
2013-02-13,11670,42,17,170,DAI,8,12,BETA-GAMMA,,
2013-02-13,11671,-44,14,120,HSX,2,1,ALPHA,,
2013-02-13,11672,-25,-18,10,AXX,1,1,ALPHA,,
2013-02-13,11669,45,7,,NONE,,,PLAGE,,
2013-02-14,11670,55,17,110,DSO,8,5,BETA,,
2013-02-14,11671,-31,14,100,HSX,2,1,ALPHA,,
2013-02-14,11669,59,7,,NONE,,,PLAGE,,
2013-02-14,11672,-12,-18,,NONE,,,PLAGE,,
2013-02-15,11670,69,17,100,CAO,8,4,BETA,,
2013-02-15,11671,-17,14,100,HSX,2,1,ALPHA,,
2013-02-15,11669,73,7,,NONE,,,PLAGE,,
2013-02-15,11672,2,-18,,NONE,,,PLAGE,,
2013-02-16,11670,85,17,70,CAO,9,3,BETA,,
2013-02-16,11671,-4,14,90,HSX,2,1,ALPHA,,
2013-02-16,11672,15,-17,10,AXX,1,1,ALPHA,,
2013-02-16,11673,-67,-11,40,HSX,2,1,ALPHA,,
2013-02-16,11674,3,14,10,BXO,2,3,BETA,,
2013-02-16,11669,88,7,,NONE,,,PLAGE,,
2013-02-17,11671,8,14,90,CSO,4,3,BETA,,
2013-02-17,11672,29,-17,10,AXX,1,1,ALPHA,,
2013-02-17,11673,-56,-10,100,CSO,5,11,BETA,,
2013-02-17,11675,-31,12,10,BXO,3,9,BETA,,
2013-02-17,11676,-78,-18,30,HAX,2,1,ALPHA,,
2013-02-17,11674,17,14,,NONE,,,PLAGE,,
2013-02-18,11671,21,14,90,HSX,4,1,ALPHA,,
2013-02-18,11673,-43,-10,70,CAO,7,5,BETA,,
2013-02-18,11675,-18,12,50,CSO,6,13,BETA-GAMMA,,
2013-02-18,11676,-64,-18,30,HSX,2,2,ALPHA,,
2013-02-18,11677,-65,-27,10,BXO,2,3,BETA,,
2013-02-18,11672,43,-17,,NONE,,,PLAGE,,
2013-02-18,11674,31,14,,NONE,,,PLAGE,,
2013-02-19,11671,35,14,110,HSX,3,1,ALPHA,,
2013-02-19,11673,-31,-9,60,CAO,8,8,BETA-GAMMA,,
2013-02-19,11675,-4,13,110,CAO,7,14,BETA-GAMMA,,
2013-02-19,11676,-50,-17,80,HSX,2,2,ALPHA,,
2013-02-19,11677,-52,-26,10,AXX,1,1,ALPHA,,
2013-02-19,11678,26,10,30,DRO,4,6,BETA,,
2013-02-19,11672,57,-17,,NONE,,,PLAGE,,
2013-02-19,11674,45,14,,NONE,,,PLAGE,,
2013-02-20,11671,46,16,110,CSO,4,3,BETA,,
2013-02-20,11673,-17,-11,90,DAC,8,24,BETA,,
2013-02-20,11675,9,12,60,CSO,9,3,BETA,,
2013-02-20,11676,-37,-19,50,HSX,1,1,ALPHA,,
2013-02-20,11677,-38,-27,10,AXX,1,1,ALPHA,,
2013-02-20,11678,40,10,130,DAI,6,14,BETA-GAMMA-DELTA,,
2013-02-20,11679,-44,-14,10,AXX,0,1,ALPHA,,
2013-02-20,11672,71,-17,,NONE,,,PLAGE,,
2013-02-20,11674,59,14,,NONE,,,PLAGE,,
2013-02-21,11671,59,16,90,HSX,3,2,ALPHA,,
2013-02-21,11673,-4,-11,80,CAO,8,16,BETA,,
2013-02-21,11675,23,12,50,HSX,3,1,ALPHA,,
2013-02-21,11676,-26,-19,50,CSO,3,2,BETA,,
2013-02-21,11677,-26,-28,10,AXX,1,1,ALPHA,,
2013-02-21,11678,54,11,360,DKC,8,13,BETA-GAMMA-DELTA,,
2013-02-21,11679,-30,-14,10,AXX,1,1,ALPHA,,
2013-02-21,11672,85,-17,,NONE,,,PLAGE,,
2013-02-21,11674,73,14,,NONE,,,PLAGE,,
2013-02-22,11671,73,15,70,HSX,2,1,ALPHA,,
2013-02-22,11673,10,-11,10,BXO,6,10,BETA,,
2013-02-22,11675,38,13,60,HSX,1,1,ALPHA,,
2013-02-22,11676,-13,-19,50,HSX,1,2,ALPHA,,
2013-02-22,11678,67,11,470,DKC,10,11,BETA-GAMMA-DELTA,,
2013-02-22,11674,87,14,,NONE,,,PLAGE,,
2013-02-22,11677,-12,-28,,NONE,,,PLAGE,,
2013-02-22,11679,-19,-13,,NONE,,,PLAGE,,
2013-02-23,11671,85,14,30,HSX,1,1,ALPHA,,
2013-02-23,11673,23,-10,10,BXO,7,9,BETA,,
2013-02-23,11675,52,12,70,HSX,1,1,ALPHA,,
2013-02-23,11676,-1,-19,40,HSX,1,3,ALPHA,,
2013-02-23,11678,80,10,380,DKO,10,4,BETA-GAMMA,,
2013-02-23,11679,-8,-10,0,AXX,1,1,ALPHA,,
2013-02-23,11677,2,-28,,NONE,,,PLAGE,,
2013-02-24,11673,36,-10,10,BXO,6,9,BETA,,
2013-02-24,11675,63,13,40,HSX,2,1,ALPHA,,
2013-02-24,11676,12,-19,40,HAX,1,2,ALPHA,20,-13
2013-02-24,11678,93,8,350,DKO,8,4,BETA-GAMMA,,
2013-02-24,11677,16,-28,,NONE,,,PLAGE,,
2013-02-24,11679,6,-10,,NONE,,,PLAGE,,
2013-02-25,11675,76,12,40,CSO,6,2,BETA,,
2013-02-25,11676,24,-16,20,DSO,5,3,BETA,23,-13
2013-02-25,11673,48,-10,,NONE,,,PLAGE,,
2013-02-25,11677,30,-28,,NONE,,,PLAGE,,
2013-02-25,11679,20,-10,,NONE,,,PLAGE,,
2013-02-26,11675,90,13,0,AXX,1,1,ALPHA,,
2013-02-26,11676,39,-18,10,AXX,1,1,ALPHA,,
2013-02-26,11680,-35,-28,40,DAO,4,3,BETA,,
2013-02-26,11681,-59,16,30,HSX,1,1,ALPHA,,
2013-02-26,11682,-9,-18,30,DRO,3,3,BETA-GAMMA,,
2013-02-26,11673,62,-10,,NONE,,,PLAGE,,
2013-02-26,11677,44,-28,,NONE,,,PLAGE,,
2013-02-26,11679,34,-10,,NONE,,,PLAGE,,
2013-02-27,11680,-23,-28,40,DAO,5,5,BETA,,
2013-02-27,11681,-46,16,40,CSO,2,3,BETA,,
2013-02-27,11682,3,-18,170,DAC,6,11,BETA-GAMMA,,
2013-02-27,11673,76,-10,,NONE,,,PLAGE,,
2013-02-27,11676,53,-18,,NONE,,,PLAGE,,
2013-02-27,11677,58,-28,,NONE,,,PLAGE,,
2013-02-27,11679,48,-10,,NONE,,,PLAGE,,
2013-02-28,11680,-11,-29,10,BXO,4,4,BETA,,
2013-02-28,11681,-33,17,40,CSO,3,3,BETA,,
2013-02-28,11682,17,-18,110,DAI,7,13,BETA-GAMMA,,
2013-02-28,11683,-79,-17,90,HSX,2,1,ALPHA,,
2013-02-28,11673,90,-10,,NONE,,,PLAGE,,
2013-02-28,11676,67,-18,,NONE,,,PLAGE,,
2013-02-28,11677,72,-28,,NONE,,,PLAGE,,
2013-02-28,11679,62,-10,,NONE,,,PLAGE,,
2013-03-01,11680,0,-28,20,CRO,4,3,BETA,,
2013-03-01,11681,-20,17,20,CRO,2,2,BETA,,
2013-03-01,11682,30,-18,180,DAI,8,15,BETA-GAMMA,,
2013-03-01,11683,-68,-16,150,DAO,6,3,BETA,,
2013-03-01,11676,81,-18,,NONE,,,PLAGE,,
2013-03-01,11677,86,-28,,NONE,,,PLAGE,,
2013-03-01,11679,76,-10,,NONE,,,PLAGE,,
2013-03-02,11680,13,-29,10,BXO,2,2,BETA,,
2013-03-02,11681,-6,17,10,AXX,1,2,ALPHA,,
2013-03-02,11682,42,-18,240,DAI,8,12,BETA-GAMMA,,
2013-03-02,11683,-54,-16,170,DAO,10,8,BETA,,
2013-03-02,11684,-13,18,10,AXX,2,2,ALPHA,,
2013-03-02,11685,-72,-13,20,HRX,3,2,ALPHA,,
2013-03-02,11679,90,-10,,NONE,,,PLAGE,,
2013-03-03,11680,27,-28,10,BXO,3,3,BETA,,
2013-03-03,11681,7,17,10,AXX,1,2,ALPHA,,
2013-03-03,11682,56,-18,240,DAO,9,5,BETA,,
2013-03-03,11683,-42,-16,210,EAI,11,14,BETA-GAMMA,,
2013-03-03,11684,1,17,10,BXO,6,4,BETA,,
2013-03-03,11685,-61,-16,30,CRO,9,2,BETA,,
2013-03-04,11681,21,17,10,AXX,1,2,ALPHA,,
2013-03-04,11682,68,-18,200,DAO,10,3,BETA,,
2013-03-04,11683,-30,-16,200,EAI,12,14,BETA,,
2013-03-04,11684,15,17,10,BXO,4,3,BETA,,
2013-03-04,11685,-46,-15,20,DRO,6,3,BETA,,
2013-03-04,11686,31,-13,30,DRO,5,6,BETA,,
2013-03-04,11687,-65,6,30,CRO,4,3,BETA,,
2013-03-04,11688,-52,-17,20,HSX,1,1,ALPHA,,
2013-03-04,11680,41,-28,,NONE,,,PLAGE,,
2013-03-05,11682,81,-19,100,DAO,6,3,BETA,,
2013-03-05,11683,-17,-16,100,DAI,10,15,BETA,,
2013-03-05,11685,-30,-14,10,BXO,3,2,BETA,,
2013-03-05,11686,46,-13,40,DSO,5,6,BETA,,
2013-03-05,11687,-50,6,10,BXO,4,3,BETA,,
2013-03-05,11688,-37,-15,20,HSX,2,2,ALPHA,,
2013-03-05,11689,-63,-17,10,BXO,2,2,BETA,,
2013-03-05,11680,55,-28,,NONE,,,PLAGE,,
2013-03-05,11681,35,17,,NONE,,,PLAGE,,
2013-03-05,11684,29,17,,NONE,,,PLAGE,,
2013-03-06,11682,94,-18,60,CAO,5,2,BETA,,
2013-03-06,11683,-1,-15,80,DAO,7,11,BETA,,
2013-03-06,11685,-16,-14,10,BXO,4,2,BETA,,
2013-03-06,11686,59,-14,100,DAC,7,11,BETA-GAMMA,,
2013-03-06,11687,-39,10,10,BXO,3,4,BETA,-46,
2013-03-06,11688,-24,-15,30,CSO,4,3,BETA,,
2013-03-06,11689,-54,-19,10,BXO,2,3,BETA,,
2013-03-06,11680,69,-28,,NONE,,,PLAGE,,
2013-03-06,11681,49,17,,NONE,,,PLAGE,,
2013-03-06,11684,43,17,,NONE,,,PLAGE,,
2013-03-07,11683,9,-15,10,BXO,3,4,BETA,,
2013-03-07,11686,73,-13,140,DAC,8,7,BETA-GAMMA,,
2013-03-07,11687,-29,9,60,CAO,8,5,BETA,-32,
2013-03-07,11688,-12,-17,10,BXO,3,3,BETA,,
2013-03-07,11689,-41,-20,150,CSO,10,8,BETA,,
2013-03-07,11690,-69,23,20,HSX,1,1,ALPHA,,
2013-03-07,11680,83,-28,,NONE,,,PLAGE,,
2013-03-07,11681,63,17,,NONE,,,PLAGE,,
2013-03-07,11684,57,17,,NONE,,,PLAGE,,
2013-03-07,11685,-7,-13,,NONE,,,PLAGE,,
2013-03-08,11683,23,-15,0,AXX,1,1,ALPHA,,
2013-03-08,11686,84,-12,120,DAI,8,5,BETA-GAMMA,,
2013-03-08,11687,-18,8,10,BXO,3,3,BETA,,
2013-03-08,11688,2,-17,10,AXX,2,2,ALPHA,,
2013-03-08,11689,-28,-20,150,EAO,12,8,BETA,,
2013-03-08,11690,-57,23,30,HSX,7,1,ALPHA,,
2013-03-08,11681,77,17,,NONE,,,PLAGE,,
2013-03-08,11684,71,17,,NONE,,,PLAGE,,
2013-03-08,11685,7,-13,,NONE,,,PLAGE,,
2013-03-09,11683,37,-15,10,AXX,1,2,ALPHA,,
2013-03-09,11689,-15,-19,100,DAO,10,12,BETA,,
2013-03-09,11690,-42,23,30,HSX,2,2,ALPHA,,
2013-03-09,11691,-46,12,20,CRO,4,3,BETA,,
2013-03-09,11684,85,17,,NONE,,,PLAGE,,
2013-03-09,11685,21,-13,,NONE,,,PLAGE,,
2013-03-09,11687,-5,8,,NONE,,,PLAGE,,
2013-03-09,11688,16,-17,,NONE,,,PLAGE,,
2013-03-10,11689,-2,-19,110,DAO,8,13,BETA,,
2013-03-10,11690,-29,23,30,HSX,2,2,ALPHA,,
2013-03-10,11691,-31,12,40,CAO,7,7,BETA,,
2013-03-10,11692,-75,9,250,HHX,3,1,ALPHA,,
2013-03-10,11683,51,-15,,NONE,,,PLAGE,,
2013-03-10,11685,35,-13,,NONE,,,PLAGE,,
2013-03-10,11687,9,8,,NONE,,,PLAGE,,
2013-03-10,11688,30,-17,,NONE,,,PLAGE,,
2013-03-11,11689,11,-19,140,EAI,12,16,BETA,,
2013-03-11,11690,-17,24,20,HRX,1,1,ALPHA,,
2013-03-11,11691,-16,13,60,CAO,10,7,BETA,,
2013-03-11,11692,-60,9,220,HSX,4,1,ALPHA,,
2013-03-11,11693,30,18,20,CRO,3,3,BETA,,
2013-03-11,11694,-66,15,30,HSX,1,1,ALPHA,,
2013-03-11,11683,65,-15,,NONE,,,PLAGE,,
2013-03-11,11685,49,-13,,NONE,,,PLAGE,,
2013-03-11,11687,23,8,,NONE,,,PLAGE,,
2013-03-11,11688,44,-17,,NONE,,,PLAGE,,
2013-03-12,11689,24,-19,130,ESI,11,12,BETA,,
2013-03-12,11690,-4,24,10,AXX,1,1,ALPHA,,
2013-03-12,11691,-1,13,60,CSO,7,2,BETA,,
2013-03-12,11692,-49,9,200,HSX,3,1,ALPHA,,
2013-03-12,11693,46,18,10,AXX,1,1,ALPHA,,
2013-03-12,11694,-54,15,20,HSX,1,1,ALPHA,,
2013-03-12,11695,-70,9,80,HSX,2,1,ALPHA,,
2013-03-12,11696,-34,5,40,CSO,3,6,BETA,,
2013-03-12,11683,79,-15,,NONE,,,PLAGE,,
2013-03-12,11685,63,-13,,NONE,,,PLAGE,,
2013-03-12,11687,37,8,,NONE,,,PLAGE,,
2013-03-12,11688,58,-17,,NONE,,,PLAGE,,
2013-03-13,11689,36,-19,100,EAI,12,12,BETA,,
2013-03-13,11690,8,24,10,BXO,1,1,BETA,,
2013-03-13,11691,12,12,60,DSO,5,4,BETA,,
2013-03-13,11692,-35,9,190,HSX,3,1,ALPHA,,
2013-03-13,11694,-38,16,20,HSX,1,1,ALPHA,,
2013-03-13,11695,-58,9,140,HSX,2,1,ALPHA,,
2013-03-13,11696,-19,5,90,DAO,6,5,BETA,,
2013-03-13,11685,77,-13,,NONE,,,PLAGE,,
2013-03-13,11687,51,8,,NONE,,,PLAGE,,
2013-03-13,11688,72,-17,,NONE,,,PLAGE,,
2013-03-13,11693,60,18,,NONE,,,PLAGE,,
2013-03-14,11689,53,-18,30,CSO,11,6,BETA,,
2013-03-14,11690,21,25,10,BXO,1,2,BETA,,
2013-03-14,11691,26,14,70,DAO,8,9,BETA,,
2013-03-14,11692,-23,9,190,CSO,5,2,BETA,,
2013-03-14,11694,-22,16,20,HSX,1,1,ALPHA,,
2013-03-14,11695,-44,9,160,HSX,2,1,ALPHA,,
2013-03-14,11696,-4,5,150,DSI,9,12,BETA,,
2013-03-14,11687,65,8,,NONE,,,PLAGE,,
2013-03-14,11688,86,-17,,NONE,,,PLAGE,,
2013-03-14,11693,74,18,,NONE,,,PLAGE,,
2013-03-15,11689,69,-18,30,CRO,8,4,BETA,,
2013-03-15,11690,36,25,10,BXO,2,2,BETA,,
2013-03-15,11691,39,13,120,DAO,8,8,BETA,,
2013-03-15,11692,-9,9,200,HSX,3,2,ALPHA,,
2013-03-15,11694,-11,15,20,HRX,1,1,ALPHA,,
2013-03-15,11695,-31,9,160,HSX,2,1,ALPHA,,
2013-03-15,11696,9,5,150,EAI,12,15,BETA-GAMMA,,
2013-03-15,11697,22,15,30,CRO,5,4,BETA,,
2013-03-15,11698,29,-20,20,CRO,3,6,BETA,,
2013-03-15,11687,79,8,,NONE,,,PLAGE,,
2013-03-15,11693,88,18,,NONE,,,PLAGE,,
2013-03-16,11691,51,12,90,CSO,7,5,BETA-GAMMA,,
2013-03-16,11692,3,9,180,HSX,3,3,ALPHA,,
2013-03-16,11694,5,17,10,HRX,1,1,ALPHA,,
2013-03-16,11695,-18,10,110,HAX,3,2,ALPHA,,
2013-03-16,11696,22,5,140,EAI,12,14,BETA-GAMMA,,
2013-03-16,11697,36,16,40,DAO,5,4,BETA,,
2013-03-16,11698,42,-19,80,CSO,6,6,BETA,,
2013-03-16,11689,83,-18,,NONE,,,PLAGE,,
2013-03-16,11690,50,25,,NONE,,,PLAGE,,
2013-03-17,11691,64,12,120,CSO,8,7,BETA,,
2013-03-17,11692,17,9,240,HAX,3,1,ALPHA,,
2013-03-17,11695,-5,10,180,HAX,3,1,ALPHA,,
2013-03-17,11696,36,4,190,EAI,13,10,BETA-GAMMA,,
2013-03-17,11697,49,15,10,BXO,5,3,BETA,,
2013-03-17,11698,57,-19,150,DAO,9,8,BETA,,
2013-03-17,11690,64,25,,NONE,,,PLAGE,,
2013-03-17,11694,19,17,,NONE,,,PLAGE,,
2013-03-18,11691,78,12,120,CSO,7,2,BETA,,
2013-03-18,11692,29,9,240,CSO,3,2,BETA,,
2013-03-18,11695,9,10,180,CSO,3,3,BETA,,
2013-03-18,11696,49,5,190,EAI,13,16,BETA-GAMMA,,
2013-03-18,11697,63,15,10,BXO,5,2,BETA,,
2013-03-18,11698,72,-19,200,EAO,11,16,BETA,,
2013-03-18,11699,45,-15,30,CRO,4,3,BETA,,
2013-03-18,11700,-54,-13,10,BXO,3,2,BETA,,
2013-03-18,11690,78,25,,NONE,,,PLAGE,,
2013-03-18,11694,33,17,,NONE,,,PLAGE,,
2013-03-19,11692,43,9,240,CSO,3,2,BETA,,
2013-03-19,11695,23,10,180,DAO,3,9,BETA,,
2013-03-19,11696,63,5,190,EAI,13,16,BETA,,
2013-03-19,11698,86,-19,200,EAO,11,16,BETA,,
2013-03-19,11699,59,-15,60,DAI,4,8,BETA,,
2013-03-19,11700,-41,-13,60,CSO,5,5,BETA,,
2013-03-19,11694,47,17,,NONE,,,PLAGE,,
2013-03-19,11697,77,15,,NONE,,,PLAGE,,
2013-03-20,11692,57,9,240,DAI,4,5,BETA,,
2013-03-20,11695,37,10,150,DAO,6,6,BETA,,
2013-03-20,11696,77,5,180,EAI,13,10,BETA,,
2013-03-20,11699,73,-15,60,DAO,4,7,BETA,,
2013-03-20,11694,61,17,,NONE,,,PLAGE,,
2013-03-20,11700,-27,-13,,NONE,,,PLAGE,,
2013-03-21,11692,71,9,340,DKI,5,8,BETA,,
2013-03-21,11695,51,10,130,DAO,6,4,BETA,,
2013-03-21,11699,87,-15,20,CRO,4,2,BETA,,
2013-03-21,11700,-13,-13,10,AXX,1,1,ALPHA,,
2013-03-21,11701,59,14,20,CRO,2,5,BETA,,
2013-03-21,11694,75,17,,NONE,,,PLAGE,,
2013-03-22,11692,85,9,270,DKO,5,7,BETA,,
2013-03-22,11695,65,10,110,CAO,6,2,BETA,,
2013-03-22,11701,73,14,60,DAO,4,6,BETA,,
2013-03-22,11702,24,8,20,DRO,3,5,BETA,,
2013-03-22,11694,89,17,,NONE,,,PLAGE,,
2013-03-22,11700,1,-13,,NONE,,,PLAGE,,
2013-03-23,11695,79,10,100,CAO,6,3,BETA,,
2013-03-23,11701,87,14,30,HRX,3,2,ALPHA,,
2013-03-23,11702,38,8,40,DAO,4,4,BETA,,
2013-03-23,11703,59,-25,40,DAO,5,5,BETA,,
2013-03-23,11700,15,-13,,NONE,,,PLAGE,,
2013-03-24,11695,90,9,60,HSX,3,1,ALPHA,,
2013-03-24,11702,51,8,50,CAO,6,7,BETA,,
2013-03-24,11703,72,-25,80,DAO,7,7,BETA,,
2013-03-24,11704,-74,15,60,HSX,3,1,ALPHA,,
2013-03-24,11700,29,-13,,NONE,,,PLAGE,,
2013-03-25,11702,64,7,60,CAO,6,9,BETA,,
2013-03-25,11703,84,-26,40,CAO,6,5,BETA,,
2013-03-25,11704,-60,16,80,HAX,3,1,ALPHA,,
2013-03-25,11700,43,-13,,NONE,,,PLAGE,,
2013-03-26,11702,74,8,40,CAO,9,4,BETA,,
2013-03-26,11703,93,-26,30,CAO,2,2,BETA,,
2013-03-26,11704,-45,16,70,CAO,3,4,BETA,,
2013-03-26,11705,-21,-12,30,DAO,4,6,BETA,,
2013-03-26,11700,57,-13,,NONE,,,PLAGE,,
2013-03-27,11702,88,8,40,CAO,9,4,BETA,,
2013-03-27,11704,-31,16,70,HAX,2,4,ALPHA,,
2013-03-27,11705,-7,-12,30,CAO,6,3,BETA,,
2013-03-27,11700,71,-13,,NONE,,,PLAGE,,
2013-03-28,11704,-18,15,80,HAX,2,2,ALPHA,,
2013-03-28,11705,11,-12,10,AXX,1,1,ALPHA,,
2013-03-28,11706,-4,-6,10,BXO,2,2,BETA,,
2013-03-28,11700,85,-13,,NONE,,,PLAGE,,
2013-03-29,11704,-6,15,90,HAX,4,1,ALPHA,,
2013-03-29,11706,9,-6,10,BXO,4,2,BETA,,
2013-03-29,11707,-32,-11,20,BXO,3,4,BETA,,
2013-03-29,11708,-71,12,50,CSO,4,2,BETA,,
2013-03-29,11705,24,-12,,NONE,,,PLAGE,,
2013-03-30,11704,8,15,90,CAO,3,3,BETA,,
2013-03-30,11707,-18,-11,50,CAO,4,7,BETA,,
2013-03-30,11708,-58,11,90,DAO,6,4,BETA,,
2013-03-30,11709,21,-33,10,BXO,3,4,BETA,,
2013-03-30,11710,-49,-22,40,CAO,4,5,BETA,,
2013-03-30,11705,38,-12,,NONE,,,PLAGE,,
2013-03-30,11706,24,-6,,NONE,,,PLAGE,,
2013-03-31,11704,21,15,70,HAX,2,3,ALPHA,,
2013-03-31,11707,-4,-11,40,HAX,2,2,ALPHA,,
2013-03-31,11708,-45,11,90,CSO,6,4,BETA,,
2013-03-31,11710,-34,-21,70,CAO,7,7,BETA,,
2013-03-31,11711,-77,-17,210,CAI,4,4,BETA,,
2013-03-31,11705,52,-12,,NONE,,,PLAGE,,
2013-03-31,11706,39,-6,,NONE,,,PLAGE,,
2013-03-31,11709,35,-33,,NONE,,,PLAGE,,
2013-04-01,11704,34,15,70,HAX,2,2,ALPHA,,
